TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury|19811105,19811105,MMLD Rate_MF_Pay Date Yield PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|MMLD Rate_MF_Pay Date Yield PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,MMLD Rate_MF_Closing Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|MMLD Rate_MF_Closing Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD Rate,MMLD Rate,
Treasury|24012101,24012101,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|24012101|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|24012101,24012101,Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit,Treasury,Treasury|24012101|Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|24012101,24012101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|24012101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|24012101,24012101,Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|24012101|Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|72511201,72511201,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|72511201|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury|72511201,72511201,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|72511201|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury|92511201,92511201,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|92511201|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury|92511201,92511201,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|92511201|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury|21514101,21514101,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|21514101|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|21514101,21514101,Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit,Treasury,Treasury|21514101|Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|21514101,21514101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|21514101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|21514101,21514101,Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|21514101|Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|22014101,22014101,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22014101|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|22014101,22014101,Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit,Treasury,Treasury|22014101|Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|22014101,22014101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|22014101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|22014101,22014101,Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|22014101|Bond Issue_TD_Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec P/L split by Price|Debit|Bond Issuance,Bond Issuance,
Treasury|14512701,14512701,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|14512701|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|14512701,14512701,MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Credit,Treasury,Treasury|14512701|MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Credit|MMLD FXO,MMLD FXO,
Treasury|14512701,14512701,MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14512701|MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|14512201,14512201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss|Debit,Treasury,Treasury|14512201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss|Debit|FX NDF,FX NDF,
Treasury|14512201,14512201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|14512201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Forward,FX Forward,
Treasury|14512301,14512301,FX Option_MF_Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|14512301|FX Option_MF_Premium Trade Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|14512301,14512301,FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|14512301|FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|14512301,14512301,DCI_MF_Premium Trade Date (Client)|Cash Analysis Projected|Credit,Treasury,Treasury|14512301|DCI_MF_Premium Trade Date (Client)|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|14512301,14512301,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14512301|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|14512301,14512301,FX Option_TD_Daily Mark to Market|Portfolio Theoretical Value No Premium IDR|Debit,Treasury,Treasury|14512301|FX Option_TD_Daily Mark to Market|Portfolio Theoretical Value No Premium IDR|Debit|FXO,FXO,
Treasury|14512301,14512301,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14512301|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|DCI Premium,DCI Premium,
Treasury|14512101,14512101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|14512101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Spot,FX Spot,
Treasury|14512601,14512601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|14512601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Swap,FX Swap,
Treasury|14522701,14522701,MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty)|Cash Analysis Projected|Credit,Treasury,Treasury|14522701|MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty)|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|14522701,14522701,MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14522701|MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|14522701,14522701,MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14522701|MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|14522201,14522201,FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit,Treasury,Treasury|14522201|FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit|FRA,FRA,
Treasury|14522601,14522601,CCS/IRS_TD_Daily Mark to Market|Accounting MtM less Accrued Interest Acc Curr|Debit,Treasury,Treasury|14522601|CCS/IRS_TD_Daily Mark to Market|Accounting MtM less Accrued Interest Acc Curr|Debit|CCS IRS,CCS IRS,
Treasury|14522601,14522601,CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Debit,Treasury,Treasury|14522601|CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Debit|CCS IRS,CCS IRS,
Treasury|14522301,14522301,Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|14522301|Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Credit|Bond Option,Bond Option,
Treasury|14522301,14522301,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|14522301|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|Bond Option,Bond Option,
Treasury|14522301,14522301,Bond Option_TD_Daily MtM|Portfolio Theoretical Value No Premium IDR|Debit,Treasury,Treasury|14522301|Bond Option_TD_Daily MtM|Portfolio Theoretical Value No Premium IDR|Debit|Bond Option,Bond Option,
Treasury|14522801,14522801,FX Option_MF_Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|14522801|FX Option_MF_Premium Value Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|14522801,14522801,Bond Option_MF_Premium Pay Date|Cash Analysis Projected|Credit,Treasury,Treasury|14522801|Bond Option_MF_Premium Pay Date|Cash Analysis Projected|Credit|Bond Option,Bond Option,
Treasury|14522801,14522801,FX Option_MF_Premium Trade Date|Cash Analysis Projected|Debit,Treasury,Treasury|14522801|FX Option_MF_Premium Trade Date|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|14522801,14522801,Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Debit,Treasury,Treasury|14522801|Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Debit|Bond Option,Bond Option,
Treasury|13511101,13511101,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511101|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|13511101,13511101,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511101|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|13511103,13511103,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511103|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|13511103,13511103,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511103|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|13511102,13511102,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511102|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|13511102,13511102,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13511102|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|14522901,14522901,Bond Forward_TD_Daily MtM Contract|Portfolio Theoretical Value IDR|Debit,Treasury,Treasury|14522901|Bond Forward_TD_Daily MtM Contract|Portfolio Theoretical Value IDR|Debit|Bond Forward,Bond Forward,
Treasury|23022601,23022601,CCS/IRS_TD_Daily Mark to Market|Accounting MtM less Accrued Interest Acc Curr|Debit,Treasury,Treasury|23022601|CCS/IRS_TD_Daily Mark to Market|Accounting MtM less Accrued Interest Acc Curr|Debit|CCS IRS,CCS IRS,
Treasury|13012701,13012701,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|13012701|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond FVTPL,Bond FVTPL,
Treasury|45012701,45012701,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|45012701|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45012701,45012701,Bond_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|45012701|Bond_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45012701,45012701,Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|45012701|Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13012701,13012701,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury,Treasury|13012701|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13012701,13012701,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury,Treasury|13012701|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19511972,19511972,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511972|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|16581115,16581115,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16581115|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury|48011178,48011178,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|48011178|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury|48011178,48011178,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|48011178|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury|48011178,48011178,DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|48011178|DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Placement,Placement,
Treasury|48011178,48011178,DepoLoan_MF_Pay Date Interest PL|Cash Analysis Projected|Credit,Treasury,Treasury|48011178|DepoLoan_MF_Pay Date Interest PL|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|19511972,19511972,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511972|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|13015101,13015101,Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit,Treasury,Treasury|13015101|Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit,Treasury,Treasury|13016101|Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,Bond_MF_Pay Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13015101|Bond_MF_Pay Date Principal|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond_MF_Pay Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|13016101|Bond_MF_Pay Date Principal|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury,Treasury|13016101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury,Treasury|13015101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|45015101,45015101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|45015101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45016101,45016101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|45016101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45015101,45015101,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|45015101|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45016101,45016101,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|45016101|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45015101,45015101,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Credit,Treasury,Treasury|45015101|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Credit|Bond FVTPL,Bond FVTPL,
Treasury|45016101,45016101,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Credit,Treasury,Treasury|45016101|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Credit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Credit,Treasury,Treasury|19811105|Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Debit,Treasury,Treasury|13016101|Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Debit,Treasury,Treasury|13015101|Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|P/L DUMMY,P/L DUMMY,Bond_TD_Maturity Pay Date RPL_FCY (NI)|Portfolio Pure Realized Profit and Loss|Debit,Treasury,Treasury|P/L DUMMY|Bond_TD_Maturity Pay Date RPL_FCY (NI)|Portfolio Pure Realized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Credit,Treasury,Treasury|13015101|Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Credit,Treasury,Treasury|13016101|Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury|46011101,46011101,Bond_TD_Maturity Pay Date RPL_FCY (NI)|Portfolio Pure Realized Profit and Loss|Credit,Treasury,Treasury|46011101|Bond_TD_Maturity Pay Date RPL_FCY (NI)|Portfolio Pure Realized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|46011101,46011101,Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Credit,Treasury,Treasury|46011101|Bond_TD_Maturity Pay Date RPL|Portfolio Pure Realized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,Bond_TD_Trade Date Sell RPL|Portfolio Pure Realized Profit and Loss|Debit,Treasury,Treasury|13015101|Bond_TD_Trade Date Sell RPL|Portfolio Pure Realized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,Bond_TD_Trade Date Sell RPL|Portfolio Pure Realized Profit and Loss|Debit,Treasury,Treasury|13016101|Bond_TD_Trade Date Sell RPL|Portfolio Pure Realized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13015101,13015101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury,Treasury|13015101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury|13016101,13016101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury,Treasury|13016101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury|48011178,48011178,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48011178|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|48011178,48011178,DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48011178|DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|Placement,Placement,
Treasury|48011118,48011118,MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|58011306,58011306,MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|58011306|MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|48011118,48011118,MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|58011306,58011306,MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|58011306|MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|48011118,48011118,MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48011118|MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|MMLD FXO,MMLD FXO,
