VOLATILITY,,,,,,,,,,,,,,,,,,,,,,VOLPOINT,,/VOLPOINT,/VOLATILITY
BOND_VOL_TYPE,CALIBRATION_BOUND_FUNCTION,CALIBRATION_FILTER_FUNCTION,CAP_FLOOR_FORWARD_VOL,CURR.INSID,DATA,DOMESTIC_HOLIDAY_WEIGHT,DOMESTIC_WEEKEND_WEIGHT,EXPIRY_DATE_METHOD,EXPIRY_EXTRAPOLATION_METHOD,EXPIRY_INTERPOLATION_METHOD,FOREIGN_HOLIDAY_WEIGHT,FOREIGN_WEEKEND_WEIGHT,FRAMEWORK,INTERPOLATION_METHOD,INTERPOLATION_ORDER,RISK_TYPE,STRIKE_DIMENSION,STRIKE_TYPE,VOL_NAME,VOL_TYPE,VOL_VALUE_TYPE,INSADDR.INSID,VOLATILITY,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/4.50,0.0117239362147,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/5.00,0.0124454641139,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/5.50,0.0131611541873,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/6.00,0.0138697361912,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/6.50,0.014570768637,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/7.00,0.0152637970206,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/7.50,0.015949294029,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/8.00,0.0166272063408,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/8.50,0.0172974942546,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/9.00,0.0179612552088,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/9.50,0.0186181645847,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/-0.25,0.00763627357227,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/-0.50,0.00781565876736,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/-2.00,0.00915572207056,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/0.00,0.00748242909904,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/0.25,0.00736611494627,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/0.50,0.00729010826331,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/0.75,0.00726816903545,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/1.00,0.00730734636676,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/1.25,0.00740666455591,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/1.50,0.00756476341945,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/2.00,0.00801900067827,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/2.50,0.00860517406695,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/3.00,0.00925754562442,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/3.50,0.0099443561884,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/4.00,0.0106447359197,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/4.50,0.0113492730851,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/5.00,0.0120509093264,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/5.50,0.0127474988732,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/6.00,0.0134377640679,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/6.50,0.0141209165142,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/7.00,0.0147965031452,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/7.50,0.0154641735904,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/8.00,0.0161249008481,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/8.50,0.0167796409904,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/9.00,0.0174269102084,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/9Y/9.50,0.01806800336,,
